dataset,file,label,feature,missing_rate,outlier_rate_iqr,skewness,kurtosis_excess,n_nonmissing,recommended_missing,recommended_outlier,recommended_normalization,recommended_pipeline
cheating,Frage_4_001_TN5_edit.csv,0.0,Saccade Amplitude,34.776264591439684,7.643549589858314,3.37499662076251,11.28821046643421,2682,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage_4_001_TN5_edit.csv,0.0,Saccade Peak Velocity,33.82782101167315,7.533994854832782,1.8742325409714802,3.699192798933015,2721,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage_4_001_TN5_edit.csv,0.0,Saccade Peak Acceleration,33.925097276264594,5.2999631947000365,1.2508085202601786,1.0399309556009202,2717,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage_4_001_TN5_edit.csv,0.0,Saccade Peak Deceleration,36.5272373540856,6.973180076628352,-2.3954548141359724,7.401714061056564,2610,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,ET_GazeLeftx,15.211476626267622,0.0,0.6181347172487716,-1.0657068635920148,3428,KNN_or_MICE,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,ET_GazeLefty,15.211476626267622,0.0,0.7561796177689522,0.30742878935485196,3428,KNN_or_MICE,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,ET_GazeRightx,15.211476626267622,0.0,0.6133170073786445,-1.0963622669336397,3428,KNN_or_MICE,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,ET_GazeRighty,15.211476626267622,0.8168028004667445,0.7593703823263175,0.3389792513365366,3428,KNN_or_MICE,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,ET_PupilLeft,15.211476626267622,0.0,2.7850954767705716,5.846911759418516,3428,KNN_or_MICE,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE + MAD_or_IsolationForest + RobustScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,ET_PupilRight,15.211476626267622,0.0,1.6865454960242106,0.9007263408274286,3428,KNN_or_MICE,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE + MAD_or_IsolationForest + RobustScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,ET_DistanceLeft,15.211476626267622,0.0,-0.29527781396288383,-1.9046558402275566,3428,KNN_or_MICE,ZScore,StandardScaler,KNN_or_MICE + ZScore + StandardScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,ET_DistanceRight,15.211476626267622,0.0,-0.34989192864918206,-1.8708481115802325,3428,KNN_or_MICE,ZScore,StandardScaler,KNN_or_MICE + ZScore + StandardScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Gaze X,38.63467721988622,0.0,-0.015458558107955924,-1.4379852614951347,2481,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Gaze Y,38.23893148651991,19.703644373247897,1.2142256851107902,3.4673882387229082,2497,KNN_or_MICE_critical,IsolationForest,RobustScaler,KNN_or_MICE_critical + IsolationForest + RobustScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Interpolated Gaze X,19.3668068266139,0.0,-0.12779925828278207,-1.3451101487914665,3260,KNN_or_MICE,ZScore,StandardScaler,KNN_or_MICE + ZScore + StandardScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Interpolated Gaze Y,18.87212465990601,19.146341463414636,1.3420711312975269,3.7077571790340236,3280,KNN_or_MICE,IsolationForest,RobustScaler,KNN_or_MICE + IsolationForest + RobustScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Interpolated Distance,18.69898590155825,0.0,0.27982351161894714,-0.8494495407146894,3287,KNN_or_MICE,ZScore,StandardScaler,KNN_or_MICE + ZScore + StandardScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Gaze Velocity,19.589413801632453,9.658566594893879,4.436502033643488,28.866919037072734,3251,KNN_or_MICE,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE + MAD_or_IsolationForest + RobustScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Gaze Acceleration,19.688350234974028,9.947643979057592,-0.1437392005403425,30.647742295024457,3247,KNN_or_MICE,IQR_or_IsolationForest,StandardScaler,KNN_or_MICE + IQR_or_IsolationForest + StandardScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Fixation X,60.69750185505812,0.0,-0.18056303263772805,-1.4703177922236386,1589,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Fixation Y,60.69750185505812,17.87287602265576,1.5977593377804629,4.514782571726201,1589,KNN_or_MICE_critical,IsolationForest,RobustScaler,KNN_or_MICE_critical + IsolationForest + RobustScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Fixation Start,60.69750185505812,0.0,-0.2751863652451293,-1.0010847793921132,1589,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Fixation End,60.69750185505812,0.0,-0.2858092185352745,-1.017438767365045,1589,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Fixation Dispersion,60.69750185505812,4.971680302076778,0.7484338856127885,1.6789178843052261,1589,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Saccade Start,68.98342814741528,0.0,0.15630947862740743,-1.1025720237514391,1254,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Saccade End,68.98342814741528,0.0,0.15598748432334023,-1.101459196628046,1254,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Saccade Amplitude,70.39327232253278,4.845446950710109,1.5414275198799814,1.880497800578817,1197,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Saccade Peak Velocity,68.98342814741528,5.6618819776714515,1.6818822600894032,2.821754769869466,1254,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Saccade Peak Acceleration,68.98342814741528,4.226475279106858,2.695302654667428,8.70980025108219,1254,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage_4_004_TN2_edit.csv,0.0,Saccade Peak Deceleration,72.39673509769973,6.810035842293908,-2.0630374258164803,4.795491793128052,1116,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,ET_GazeLeftx,3.4823284823284824,11.272661999640999,1.775181792959176,2.6221336800389374,5571,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,ET_GazeLefty,3.4823284823284824,0.0,0.8157991832025389,-1.057510424661729,5571,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,ET_GazeRightx,3.4823284823284824,8.40064620355412,2.444424152455588,5.961939562035145,5571,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,ET_GazeRighty,3.4823284823284824,1.0052055286304076,1.1965570428660022,-0.23765096772723293,5571,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,ET_PupilLeft,3.4823284823284824,0.0,1.2418780693197957,-0.4481628847374979,5571,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,ET_PupilRight,3.4823284823284824,0.0,1.6322677687501093,0.678560341309062,5571,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,ET_DistanceLeft,3.4823284823284824,0.0,0.16079844572523544,-1.97133113587462,5571,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,ET_DistanceRight,3.4823284823284824,0.0,0.6879672704135152,-1.5240043638191567,5571,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Gaze X,47.08939708939709,0.6548788474132285,1.2453298351938378,0.43667657375758484,3054,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Gaze Y,52.304227304227304,0.0,-0.5236627536637503,-0.732217119309547,2753,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Interpolated Gaze X,20.356895356895357,0.891886012616924,1.2578255696101408,0.4918180927946656,4597,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Interpolated Gaze Y,29.643104643104646,0.0,-0.5533238141523119,-0.7078062651631085,4061,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Interpolated Distance,19.230769230769234,3.6036036036036037,-1.2435029427492317,4.6785672891572165,4662,KNN_or_MICE,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Gaze Velocity,30.21483021483021,8.018867924528301,3.4986611235599248,18.20001174264457,4028,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Gaze Acceleration,30.474705474705477,11.587341141290805,-0.011705430750219712,13.97044108201058,4013,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Fixation X,79.07137907137907,7.781456953642383,3.744911746338175,13.590400587396969,1208,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Fixation Y,79.07137907137907,14.155629139072849,-2.445886907805744,5.74678790555479,1208,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Fixation Start,79.07137907137907,0.0,-0.11579712166092256,-0.8705391639984907,1208,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Fixation End,79.07137907137907,0.0,-0.13212330882707157,-0.8623151755525846,1208,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Fixation Dispersion,79.07137907137907,2.3178807947019866,0.44897537045385405,0.43315006947278434,1208,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Saccade Start,60.880110880110884,0.0,0.5002819326236664,-0.9968723961461712,2258,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Saccade End,60.880110880110884,0.0,0.49984426189883113,-0.9948891212106781,2258,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Saccade Amplitude,62.02356202356203,13.5492700729927,2.5493511757092646,6.476648964562595,2192,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Saccade Peak Velocity,60.880110880110884,4.1186891054030115,1.5435592221611416,2.6230826602356356,2258,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Saccade Peak Acceleration,60.96673596673596,4.660452729693742,1.3831325086522266,1.6885757112403907,2253,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_001_TN5_edit.csv,0.0,Saccade Peak Deceleration,63.23631323631324,4.665409990574929,-2.043473248148796,6.238576791369954,2122,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_003_TN3_edit.csv,0.0,ET_GazeLeftx,4.974997881176371,15.367463432037104,1.4737747083234858,0.9950853296558941,11212,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
cheating,Frage_5_003_TN3_edit.csv,0.0,ET_GazeLefty,4.974997881176371,0.0,0.7354046501319267,-1.1599432269672314,11212,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_5_003_TN3_edit.csv,0.0,ET_GazeRightx,4.974997881176371,10.123082411701748,1.8979330257456917,2.905278857641043,11212,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_003_TN3_edit.csv,0.0,ET_GazeRighty,4.974997881176371,0.0,0.9585494891412458,-0.8549770895980355,11212,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_5_003_TN3_edit.csv,0.0,ET_PupilLeft,4.974997881176371,0.0,1.7411474037841022,1.067674099066131,11212,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_003_TN3_edit.csv,0.0,ET_PupilRight,4.974997881176371,0.0,2.328013390514352,3.4495782552645378,11212,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage_5_003_TN3_edit.csv,0.0,ET_DistanceLeft,4.974997881176371,0.0,0.2565227351217347,-1.9279002026594827,11212,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage_5_003_TN3_edit.csv,0.0,ET_DistanceRight,4.974997881176371,0.0,0.5630334081042302,-1.679855048106796,11212,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_5_003_TN3_edit.csv,0.0,Gaze X,45.06314094414781,0.0,0.8340785609917678,-0.6660528476929195,6482,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_5_003_TN3_edit.csv,0.0,Gaze Y,46.783625730994146,8.520465042204172,-0.8076322387219569,-0.12035912179176256,6279,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_5_003_TN3_edit.csv,0.0,Interpolated Gaze X,29.68895669124502,0.0,0.8771713211876794,-0.5736484653525107,8296,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_5_003_TN3_edit.csv,0.0,Interpolated Gaze Y,32.22306975167387,8.853319994998124,-0.814479664043668,-0.061918472638510025,7997,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage_5_003_TN3_edit.csv,0.0,Interpolated Distance,29.68895669124502,1.0728061716489874,0.1389985962790201,4.2020953869820445,8296,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage_5_003_TN3_edit.csv,0.0,Gaze Velocity,32.85871684041021,5.69300681646049,3.380489883623489,20.786114565083615,7922,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
